,collection,noise_level,log_name,trace_length,event_class_size,unique_traces,log_size
2471,input,train,log_3899_1708942542.xes,3.956732223903177,10.0,693.0,3305.0
2472,input,train,log_3232_1708942542.xes,4.793686224489796,8.0,948.0,3136.0
2473,input,train,log_4998_1708942542.xes,3.5136020151133502,7.0,89.0,3970.0
2474,input,train,log_3987_1708942539.xes,5.693548387096774,7.0,6.0,5208.0
2475,input,train,log_966_1708942541.xes,5.235960980754021,11.0,1442.0,3793.0
2476,input,train,log_1645_1708942541.xes,7.923756906077348,10.0,807.0,3620.0
2477,input,train,log_3569_1708942537.xes,6.44853041695147,8.0,1546.0,7315.0
2478,input,train,log_4829_1708942541.xes,10.194282463376476,12.0,1659.0,7031.0
2479,input,train,log_2814_1708942540.xes,23.32190476190476,16.0,1553.0,3675.0
2480,input,train,log_1644_1708942539.xes,5.0,6.0,4.0,7505.0
2481,input,train,log_1464_1708942539.xes,4.360868156786524,8.0,6.0,6174.0
2482,input,train,log_43_1708942539.xes,7.719305413687436,8.0,2333.0,4895.0
2483,input,train,log_3396_1708942544.xes,19.25289351851852,12.0,2457.0,3456.0
2484,input,train,log_4412_1708942545.xes,9.100148148148149,14.0,1035.0,6750.0
2485,input,train,log_1058_1708942541.xes,12.120524017467249,12.0,1896.0,2290.0
2486,input,train,log_2478_1708942541.xes,14.50230584762959,14.0,1912.0,5421.0
2487,input,train,log_3663_1708942538.xes,11.579575328614762,14.0,1794.0,4945.0
2488,input,train,log_788_1708942542.xes,4.239940387481371,12.0,1107.0,3355.0
2489,input,train,log_3154_1708942539.xes,7.721214801710158,14.0,1135.0,6783.0
2490,input,train,log_2393_1708942542.xes,7.0,7.0,1.0,3554.0
2491,input,train,log_784_1708942531.xes,21.30926015085861,13.0,3192.0,6231.0
2492,input,train,log_1220_1708942537.xes,10.860916354149682,13.0,3295.0,6133.0
2493,input,train,log_883_1708942540.xes,7.772186642268984,11.0,2100.0,3279.0
2494,input,train,log_4913_1708942539.xes,7.338559163867115,8.0,2105.0,5358.0
2495,input,train,log_2065_1708942541.xes,7.098676957001103,11.0,661.0,3628.0
2496,input,train,log_3665_1708942542.xes,2.3852179406190777,7.0,11.0,7915.0
2497,input,train,log_1395_1708942541.xes,4.021573119511264,7.0,1168.0,5238.0
2498,input,train,log_4074_1708942547.xes,9.703345070422536,11.0,162.0,1136.0
2499,input,train,log_4410_1708942543.xes,5.389051399916423,10.0,165.0,2393.0
2500,input,train,log_3233_1708942542.xes,5.031141868512111,6.0,710.0,3179.0
2501,input,train,log_1398_1708942547.xes,2.398108163684968,11.0,406.0,4863.0
2502,input,train,log_44_1708942541.xes,8.362530413625304,11.0,2903.0,4521.0
2503,input,train,log_4997_1708942537.xes,12.066494966050106,11.0,2782.0,4271.0
2504,input,train,log_2719_1708942545.xes,10.592783505154639,13.0,1074.0,5820.0
2505,input,train,log_2067_1708942548.xes,3.199162223914699,11.0,15.0,2626.0
2506,input,train,log_3395_1708942543.xes,3.1465342063671256,8.0,5.0,4429.0
2507,input,train,log_1222_1708942542.xes,14.514681066486668,12.0,2760.0,5926.0
2508,input,train,log_3314_1708942538.xes,6.527920845757658,13.0,2939.0,7378.0
2509,input,train,log_2064_1708942538.xes,9.815402254920695,12.0,3225.0,5233.0
2510,input,train,log_1129_1708942540.xes,7.303011292346299,9.0,5.0,6376.0
2511,input,train,log_3489_1708942542.xes,4.626550169109358,11.0,1414.0,3548.0
2512,input,train,log_2394_1708942542.xes,5.456098291878933,11.0,171.0,3337.0
2513,input,train,log_4236_1708942547.xes,7.5583941605839415,11.0,50.0,1918.0
2514,input,train,log_3570_1708942542.xes,7.0,7.0,10.0,3946.0
2515,input,train,log_4409_1708942540.xes,7.01892523364486,13.0,1518.0,4280.0
2516,input,train,log_127_1708942547.xes,6.500277623542477,11.0,866.0,1801.0
2517,input,train,log_3666_1708942543.xes,3.7316625916870416,10.0,159.0,4908.0
2518,input,train,log_3071_1708942548.xes,5.9865771812080535,6.0,226.0,1043.0
2519,input,train,log_1889_1708942541.xes,3.6356960408684547,12.0,1276.0,6264.0
2520,input,train,log_2562_1708942541.xes,4.484320557491289,5.0,13.0,5453.0
2521,input,train,log_2066_1708942543.xes,24.037454323995128,14.0,1963.0,3284.0
2522,input,train,log_3739_1708942539.xes,13.006906850849356,13.0,1927.0,5357.0
2523,input,train,log_4999_1708942543.xes,26.50649709704175,13.0,1988.0,3617.0
2524,input,train,log_2224_1708942540.xes,5.555772646536412,7.0,1599.0,5630.0
2525,input,train,log_3492_1708942547.xes,4.230727470141151,10.0,247.0,3684.0
2526,input,train,log_3670_1708942547.xes,6.0064027939464495,6.0,1109.0,3436.0
2527,input,train,log_3158_1708942547.xes,14.810283687943262,11.0,1272.0,1692.0
2528,input,train,log_452_1708942542.xes,5.0,6.0,4.0,5634.0
2529,input,train,log_4231_1708942534.xes,18.0574853562185,12.0,2673.0,7341.0
2530,input,train,log_215_1708942542.xes,9.511552346570397,14.0,2234.0,2770.0
2531,input,train,log_546_1708942540.xes,13.905892964521948,13.0,1431.0,3326.0
2532,input,train,log_3070_1708942547.xes,5.007015306122449,6.0,575.0,3136.0
2533,input,train,log_4576_1708942542.xes,7.0,8.0,12.0,4018.0
2534,input,train,log_3238_1708942547.xes,6.0,6.0,4.0,3849.0
2535,input,train,log_4742_1708942540.xes,9.021524844095755,7.0,1356.0,4971.0
2536,input,train,log_1556_1708942548.xes,2.4856998228296634,8.0,22.0,3951.0
2537,input,train,log_373_1708942547.xes,3.5836673346693386,6.0,5.0,3992.0
2538,input,train,log_4149_1708942541.xes,5.5469848014381435,7.0,8.0,6119.0
2539,input,train,log_2312_1708942542.xes,6.275615400799495,12.0,1146.0,4753.0
2540,input,train,log_2717_1708942540.xes,16.44895618261069,10.0,3104.0,4359.0
2541,input,train,log_2068_1708942548.xes,6.0,6.0,1.0,2476.0
2542,input,train,log_2988_1708942547.xes,4.49103078982597,13.0,287.0,3735.0
2543,input,train,log_4830_1708942547.xes,8.436997319034852,8.0,920.0,2611.0
2544,input,train,log_885_1708942547.xes,3.3088396578196972,7.0,5.0,4559.0
2545,input,train,log_3900_1708942543.xes,11.596171990834344,15.0,1359.0,7419.0
2546,input,train,log_3901_1708942547.xes,5.0,6.0,13.0,4903.0
2547,input,train,log_3239_1708942548.xes,5.090384060063529,12.0,516.0,3463.0
2548,input,train,log_2815_1708942546.xes,6.260781214721156,7.0,230.0,4429.0
2549,input,train,log_296_1708942538.xes,7.894219128329298,13.0,3438.0,6608.0
2550,input,train,log_4745_1708942545.xes,7.38288027761712,11.0,2678.0,5187.0
2551,input,train,log_2397_1708942547.xes,6.0,6.0,36.0,5736.0
2552,input,train,log_214_1708942540.xes,20.58829568788501,13.0,926.0,2922.0
2553,input,train,log_2142_1708942542.xes,10.010014306151644,9.0,371.0,3495.0
2554,input,train,log_45_1708942543.xes,14.293235294117647,6.0,2026.0,6800.0
2555,input,train,log_2227_1708942547.xes,7.013824884792626,8.0,6.0,3255.0
2556,input,train,log_1717_1708942540.xes,14.4435382685069,13.0,2342.0,4782.0
2557,input,train,log_3397_1708942548.xes,2.9582074521651562,10.0,911.0,3972.0
2558,input,train,log_1295_1708942541.xes,13.633333333333333,12.0,2834.0,3000.0
2559,input,train,log_1646_1708942542.xes,6.490181949198343,8.0,1608.0,5551.0
2560,input,train,log_1399_1708942548.xes,5.0215527798187605,8.0,803.0,4083.0
2561,input,train,log_4323_1708942541.xes,6.366623432771292,8.0,114.0,6939.0
2562,input,train,log_1719_1708942546.xes,7.876630318580286,13.0,3077.0,4677.0
2563,input,train,log_3240_1708942549.xes,2.3038829487900956,7.0,516.0,3554.0
2564,input,train,log_4831_1708942548.xes,7.003554119547657,8.0,855.0,3095.0
2565,input,train,log_5000_1708942548.xes,5.010891590678825,5.0,576.0,3948.0
2566,input,train,log_1977_1708942550.xes,2.497520661157025,6.0,5.0,3630.0
2567,input,train,log_1555_1708942545.xes,8.417713152676802,13.0,1490.0,4539.0
2568,input,train,log_4237_1708942548.xes,6.705244122965642,12.0,414.0,3318.0
2569,input,train,log_3068_1708942541.xes,5.276165462902167,7.0,2730.0,7615.0
2570,input,train,log_3398_1708942549.xes,6.311989956057753,11.0,986.0,1593.0
2571,input,train,log_3319_1708942550.xes,5.016478751084128,7.0,413.0,1153.0
2572,input,train,log_3992_1708942547.xes,3.9971745711402624,7.0,803.0,4955.0
2573,input,train,log_217_1708942546.xes,6.044902465955097,10.0,513.0,5434.0
2574,input,train,log_2565_1708942546.xes,5.392129842290614,7.0,16.0,6531.0
2575,input,train,log_1720_1708942548.xes,4.486007462686567,6.0,613.0,4288.0
2576,input,train,log_2892_1708942538.xes,12.851967955416232,14.0,2126.0,5742.0
2577,input,train,log_2398_1708942548.xes,3.1538632326820606,6.0,511.0,4504.0
2578,input,train,log_4232_1708942541.xes,7.999143248800548,8.0,1598.0,5836.0
2579,input,train,log_456_1708942547.xes,6.0,7.0,18.0,5402.0
2580,input,train,log_1975_1708942540.xes,14.64423565261554,11.0,1657.0,3938.0
2581,input,train,log_1806_1708942548.xes,4.139976275207592,7.0,12.0,5901.0
2582,input,train,log_3823_1708942548.xes,8.34393274853801,12.0,1495.0,2736.0
2583,input,train,log_4575_1708942537.xes,14.367393800229621,13.0,4529.0,6097.0
2584,input,train,log_4075_1708942548.xes,4.019329896907217,6.0,1360.0,6984.0
2585,input,train,log_2069_1708942548.xes,9.912662090007627,12.0,911.0,2622.0
2586,input,train,log_299_1708942550.xes,8.012951969778737,5.0,110.0,1853.0
2587,input,train,log_3824_1708942549.xes,13.230462519936204,12.0,716.0,1254.0
2588,input,train,log_1400_1708942549.xes,3.094454242602391,13.0,1416.0,5103.0
2589,input,train,log_2480_1708942546.xes,7.810933491217683,10.0,1718.0,5067.0
2590,input,train,log_124_1708942538.xes,9.744093968589151,12.0,2494.0,7577.0
2591,input,train,log_1557_1708942548.xes,6.990772779700115,7.0,1125.0,3468.0
2592,input,train,log_4491_1708942541.xes,6.9681239947360725,10.0,2796.0,6839.0
2593,input,train,log_4580_1708942549.xes,6.248273215656178,11.0,527.0,2606.0
2594,input,train,log_2315_1708942549.xes,10.131012905748925,8.0,24.0,2557.0
2595,input,train,log_2070_1708942549.xes,10.19321922317314,8.0,883.0,3038.0
2596,input,train,log_3394_1708942539.xes,9.92834975037107,12.0,2191.0,7411.0
2597,input,train,log_969_1708942545.xes,21.830489192263936,14.0,1639.0,2637.0
2598,input,train,log_218_1708942549.xes,11.390021849963583,12.0,856.0,2746.0
2599,input,train,log_2720_1708942548.xes,2.4135810903128845,8.0,931.0,7319.0
2600,input,train,log_3072_1708942548.xes,3.843326526823835,12.0,1201.0,5387.0
2601,input,train,log_3493_1708942548.xes,4.998480531813865,5.0,699.0,5265.0
2602,input,train,log_548_1708942545.xes,9.776135389888603,12.0,1871.0,4668.0
2603,input,train,log_4327_1708942547.xes,4.095832683002966,7.0,1691.0,6407.0
2604,input,train,log_2228_1708942548.xes,11.405372405372406,12.0,1793.0,2457.0
2605,input,train,log_3742_1708942545.xes,7.3293623933938,14.0,2075.0,7387.0
2606,input,train,log_3241_1708942550.xes,4.257461836409205,11.0,913.0,4389.0
2607,input,train,log_4832_1708942549.xes,5.0,7.0,4.0,5728.0
2608,input,train,log_4916_1708942550.xes,5.0,6.0,40.0,2817.0
2609,input,train,log_3488_1708942538.xes,20.654596704249784,12.0,2552.0,4612.0
2610,input,train,log_3318_1708942548.xes,6.686131386861314,7.0,12.0,4658.0
2611,input,train,log_219_1708942550.xes,6.017026850032744,7.0,42.0,3054.0
2612,input,train,log_3242_1708942551.xes,2.955190989226249,11.0,272.0,4084.0
2613,input,train,log_2314_1708942546.xes,7.253329204087953,8.0,2364.0,6458.0
2614,input,train,log_4076_1708942550.xes,4.50072400810889,12.0,129.0,3453.0
2615,input,train,log_2146_1708942551.xes,2.4189877208745134,10.0,23.0,3339.0
2616,input,train,log_4746_1708942548.xes,4.988690735102218,12.0,755.0,6897.0
2617,input,train,log_4492_1708942544.xes,8.833545108005083,9.0,2769.0,6296.0
2618,input,train,log_1401_1708942550.xes,8.005903574942604,11.0,1533.0,3049.0
2619,input,train,log_3743_1708942550.xes,1.8179907524169818,7.0,8.0,7137.0
2620,input,train,log_1553_1708942539.xes,29.990102389078498,15.0,1213.0,2930.0
2621,input,train,log_791_1708942546.xes,8.017878973105134,11.0,2367.0,6544.0
2622,input,train,log_4747_1708942550.xes,2.5989537925021797,10.0,1033.0,4588.0
2623,input,train,log_4493_1708942549.xes,5.0,6.0,8.0,6548.0
2624,input,train,log_1297_1708942546.xes,7.0028337531486144,8.0,1374.0,6352.0
2625,input,train,log_3160_1708942551.xes,3.4968607305936072,7.0,10.0,3504.0
2626,input,train,log_3744_1708942551.xes,3.1654184304786717,7.0,410.0,3071.0
2627,input,train,log_636_1708942551.xes,4.459090909090909,5.0,22.0,3080.0
2628,input,train,log_374_1708942548.xes,6.841048653755314,15.0,1677.0,4234.0
2629,input,train,log_3822_1708942541.xes,26.477435599457678,11.0,2778.0,5163.0
2630,input,train,log_4579_1708942547.xes,7.9965603502188864,7.0,43.0,6396.0
2631,input,train,log_4151_1708942551.xes,7.231893265565438,8.0,671.0,3148.0
2632,input,train,log_1060_1708942547.xes,6.0,7.0,4.0,6344.0
2633,input,train,log_1804_1708942540.xes,27.815694032311242,13.0,1654.0,3033.0
2634,input,train,log_1558_1708942550.xes,5.407349184515622,7.0,948.0,5089.0
2635,input,train,log_2894_1708942546.xes,10.134757436614095,12.0,2084.0,5009.0
2636,input,train,log_4240_1708942552.xes,2.3480060195635817,11.0,92.0,2658.0
2637,input,train,log_300_1708942550.xes,3.7131584559607593,6.0,655.0,4689.0
2638,input,train,log_46_1708942548.xes,6.178452248530113,13.0,1371.0,6293.0
2639,input,train,log_4918_1708942553.xes,2.5003808073115006,5.0,20.0,2626.0
2640,input,train,log_3671_1708942548.xes,9.37245822428025,14.0,2939.0,4967.0
2641,input,train,log_3399_1708942550.xes,10.624076488483269,11.0,1352.0,2301.0
2642,input,train,log_1649_1708942553.xes,2.2600609756097563,11.0,61.0,3280.0
2643,input,train,log_4917_1708942551.xes,4.914103308183401,12.0,850.0,3446.0
2644,input,train,log_2230_1708942552.xes,3.5816216216216215,7.0,526.0,3700.0
2645,input,train,log_4581_1708942550.xes,8.97609561752988,7.0,22.0,3514.0
2646,input,train,log_1224_1708942551.xes,3.8426429037165835,7.0,1110.0,4601.0
2647,input,train,log_2145_1708942550.xes,5.0,6.0,24.0,5416.0
2648,input,train,log_4239_1708942551.xes,2.628317226568492,6.0,7.0,6519.0
2649,input,train,log_4077_1708942552.xes,6.049707602339181,5.0,12.0,3420.0
2650,input,train,log_4915_1708942545.xes,20.247066286076752,11.0,2659.0,3153.0
2651,input,train,log_1299_1708942551.xes,8.059735784032165,7.0,1336.0,3482.0
2652,input,train,log_4238_1708942549.xes,6.939580318379161,7.0,2015.0,5528.0
2653,input,train,log_792_1708942549.xes,7.0,7.0,189.0,6886.0
2654,input,train,log_1892_1708942547.xes,7.0,7.0,20.0,7820.0
2655,input,train,log_2144_1708942546.xes,16.875399361022364,13.0,3226.0,3756.0
2656,input,train,log_2229_1708942550.xes,6.560152990264256,8.0,15.0,5752.0
2657,input,train,log_886_1708942548.xes,5.723292469352014,5.0,1539.0,5710.0
2658,input,train,log_2231_1708942553.xes,5.012539184952978,5.0,699.0,2552.0
2659,input,train,log_718_1708942539.xes,21.482073643410853,15.0,1981.0,4128.0
2660,input,train,log_970_1708942549.xes,6.572282799859304,8.0,116.0,5686.0
2661,input,train,log_4413_1708942548.xes,12.945887445887445,11.0,2110.0,4158.0
2662,input,train,log_5001_1708942549.xes,5.705457746478873,8.0,1308.0,5680.0
2663,input,train,log_4494_1708942551.xes,7.0800121691512015,11.0,2411.0,3287.0
2664,input,train,log_635_1708942545.xes,10.83864598025388,13.0,1518.0,7090.0
2665,input,train,log_4583_1708942554.xes,5.005656108597285,5.0,647.0,1768.0
2666,input,train,log_4415_1708942553.xes,6.551297898640296,9.0,18.0,3236.0
2667,input,train,log_1298_1708942549.xes,7.437346900320332,7.0,80.0,5307.0
2668,input,train,log_3320_1708942551.xes,7.204970603955104,11.0,1962.0,3742.0
2669,input,train,log_4669_1708942545.xes,12.472142736912978,13.0,731.0,5941.0
2670,input,train,log_3321_1708942553.xes,8.925346446133213,6.0,697.0,2237.0
2671,input,train,log_3073_1708942550.xes,6.413489174171297,12.0,1110.0,5219.0
2672,input,train,log_298_1708942546.xes,8.063575268817205,13.0,2295.0,7440.0
2673,input,train,log_4071_1708942537.xes,17.940667296191375,14.0,4177.0,6354.0
2674,input,train,log_3322_1708942554.xes,3.6600239139099244,11.0,337.0,2509.0
2675,input,train,log_2721_1708942551.xes,3.6511702986279255,8.0,1756.0,6195.0
2676,input,train,log_5002_1708942552.xes,2.3405489530277306,12.0,14.0,7068.0
2677,input,train,log_2482_1708942552.xes,3.4484313725490194,7.0,971.0,5100.0
2678,input,train,log_4414_1708942550.xes,4.818989450305386,14.0,2931.0,7204.0
2679,input,train,log_3993_1708942549.xes,6.168462434478742,7.0,13.0,6868.0
2680,input,train,log_4329_1708942553.xes,6.01889338731444,6.0,1100.0,3705.0
2681,input,train,log_3902_1708942549.xes,8.280828721441749,9.0,46.0,7047.0
2682,input,train,log_3494_1708942550.xes,4.510341585709809,8.0,1216.0,6382.0
2683,input,train,log_2400_1708942553.xes,4.399166399487015,10.0,816.0,3119.0
2684,input,train,log_2986_1708942539.xes,26.114223281684545,13.0,2428.0,5034.0
2685,input,train,log_3159_1708942548.xes,9.148595637847167,9.0,3264.0,6373.0
2686,input,train,log_4582_1708942552.xes,10.960014673514307,12.0,1535.0,2726.0
2687,input,train,log_4241_1708942553.xes,5.0,7.0,6.0,3994.0
2688,input,train,log_1061_1708942550.xes,6.189062781075733,8.0,2776.0,5559.0
2689,input,train,log_549_1708942550.xes,7.511569123079915,12.0,1341.0,5143.0
2690,input,train,log_457_1708942548.xes,9.427791376388628,12.0,4536.0,5311.0
2691,input,train,log_1403_1708942555.xes,5.0,5.0,4.0,2536.0
2692,input,train,log_3074_1708942552.xes,5.756133671742809,7.0,869.0,4728.0
2693,input,train,log_2817_1708942552.xes,9.857297297297297,14.0,1300.0,3700.0
2694,input,train,log_4584_1708942554.xes,4.2460732984293195,9.0,16.0,3056.0
2695,input,train,log_2316_1708942550.xes,6.386745637906195,7.0,2586.0,6247.0
2696,input,train,log_4748_1708942552.xes,6.959542857142857,7.0,1687.0,4375.0
2697,input,train,log_1893_1708942550.xes,18.362885857860732,13.0,2255.0,2786.0
2698,input,train,log_719_1708942544.xes,9.484258492129246,11.0,4450.0,7242.0
2699,input,train,log_3244_1708942554.xes,4.8801870251315025,13.0,853.0,3422.0
2700,input,train,log_375_1708942551.xes,7.023692235514895,8.0,1922.0,4263.0
2701,input,train,log_47_1708942551.xes,7.174276634888777,12.0,2312.0,5979.0
2702,input,train,log_550_1708942553.xes,5.608566871724767,13.0,458.0,4389.0
2703,input,train,log_1648_1708942548.xes,6.489961496149615,8.0,2639.0,7272.0
2704,input,train,log_2643_1708942551.xes,8.67688223938224,13.0,958.0,4144.0
2705,input,train,log_2989_1708942548.xes,6.995881065774231,8.0,2510.0,7769.0
2706,input,train,log_3673_1708942553.xes,8.379330088748926,13.0,807.0,3493.0
2707,input,train,log_887_1708942552.xes,4.507548152004165,6.0,5.0,7684.0
2708,input,train,log_4919_1708942553.xes,5.603598971722365,14.0,1676.0,5835.0
2709,input,train,log_4152_1708942552.xes,5.277094542659492,6.0,13.0,5204.0
2710,input,train,log_2722_1708942553.xes,6.0,6.0,1.0,4548.0
2711,input,train,log_3672_1708942551.xes,8.72411776174693,12.0,1258.0,5129.0
2712,input,train,log_4078_1708942553.xes,5.5371007371007375,13.0,1631.0,4070.0
2713,input,train,log_793_1708942552.xes,5.9386418476387455,12.0,2220.0,5802.0
2714,input,train,log_4153_1708942554.xes,3.5722003929273085,7.0,996.0,4072.0
2715,input,train,log_2483_1708942554.xes,3.408996179228899,6.0,665.0,5758.0
2716,input,train,log_129_1708942552.xes,11.174257425742574,12.0,783.0,3535.0
2717,input,train,log_720_1708942551.xes,6.0,6.0,145.0,6276.0
2718,input,train,log_128_1708942548.xes,10.672978758438992,13.0,1838.0,6073.0
2719,input,train,log_888_1708942554.xes,3.505894736842105,13.0,180.0,4750.0
2720,input,train,log_2566_1708942548.xes,11.890143540669856,12.0,1433.0,5225.0
2721,input,train,log_1976_1708942544.xes,13.34772662281956,14.0,2823.0,6994.0
2722,input,train,log_2816_1708942548.xes,13.841103341103342,12.0,2615.0,5148.0
2723,input,train,log_1223_1708942547.xes,8.81810137782834,14.0,3220.0,7911.0
2724,input,train,log_3495_1708942553.xes,5.0,5.0,3.0,6584.0
2725,input,train,log_971_1708942552.xes,6.7787891617273495,13.0,2425.0,4724.0
2726,input,train,log_301_1708942552.xes,4.265126958400864,5.0,1018.0,7404.0
2727,input,train,log_3674_1708942554.xes,4.453258380179054,12.0,46.0,4803.0
2728,input,train,log_2818_1708942554.xes,5.0,7.0,6.0,5660.0
